54.36,	7.82,	-20.31
54.36,	7.82,	-20.31
54.36,	7.82,	-20.31
54.36,	7.82,	-20.31
54.36,	7.82,	-20.31
54.55,	7.91,	-20.71
54.55,	7.91,	-20.71
54.55,	7.91,	-20.71
54.55,	7.91,	-20.71
54.55,	7.91,	-20.71
54.55,	7.91,	-20.71
54.55,	7.91,	-20.71
54.55,	7.91,	-20.71
54.36,	8.09,	-20.71
54.36,	8.09,	-20.71
54.36,	8.09,	-20.71
54.36,	8.09,	-20.71
54.36,	8.09,	-20.71
54.36,	8.09,	-20.71
54.36,	8.09,	-20.71
54.27,	7.91,	-20.20
54.27,	7.91,	-20.20
54.27,	7.91,	-20.20
54.27,	7.91,	-20.20
54.27,	7.91,	-20.20
54.27,	7.91,	-20.20
54.27,	7.91,	-20.20
54.27,	7.91,	-20.20
54.36,	7.91,	-20.92
54.36,	7.91,	-20.92
54.36,	7.91,	-20.92
54.36,	7.91,	-20.92
54.36,	7.91,	-20.92
54.36,	7.91,	-20.92
54.36,	7.91,	-20.92
54.36,	7.91,	-20.92
54.55,	8.00,	-20.92
54.55,	8.00,	-20.92
54.55,	8.00,	-20.92
54.55,	8.00,	-20.92
54.55,	8.00,	-20.92
54.55,	8.00,	-20.92
54.55,	8.00,	-20.92
54.18,	7.82,	-20.82
54.18,	7.82,	-20.82
54.18,	7.82,	-20.82
54.18,	7.82,	-20.82
54.18,	7.82,	-20.82
54.18,	7.82,	-20.82
54.18,	7.82,	-20.82
54.18,	7.82,	-20.82
54.18,	8.27,	-20.20
54.18,	8.27,	-20.20
54.18,	8.27,	-20.20
54.18,	8.27,	-20.20
54.18,	8.27,	-20.20
54.18,	8.27,	-20.20
54.18,	8.27,	-20.20
54.18,	8.27,	-20.20
54.45,	8.00,	-20.92
54.45,	8.00,	-20.92
54.45,	8.00,	-20.92
54.45,	8.00,	-20.92
54.45,	8.00,	-20.92
54.45,	8.00,	-20.92
54.45,	8.00,	-20.92
54.45,	8.00,	-20.92
54.45,	8.45,	-20.71
54.45,	8.45,	-20.71
54.45,	8.45,	-20.71
54.45,	8.45,	-20.71
54.45,	8.45,	-20.71
54.45,	8.45,	-20.71
54.45,	8.45,	-20.71
54.18,	7.73,	-20.00
54.18,	7.73,	-20.00
54.18,	7.73,	-20.00
54.18,	7.73,	-20.00
54.18,	7.73,	-20.00
54.18,	7.73,	-20.00
54.18,	7.73,	-20.00
54.18,	7.73,	-20.00
54.27,	7.91,	-20.71
54.27,	7.91,	-20.71
54.27,	7.91,	-20.71
54.27,	7.91,	-20.71
54.27,	7.91,	-20.71
54.27,	7.91,	-20.71
54.27,	7.91,	-20.71
54.27,	7.91,	-20.71
54.55,	7.64,	-21.33
54.55,	7.64,	-21.33
54.55,	7.64,	-21.33
54.55,	7.64,	-21.33
54.55,	7.64,	-21.33
54.55,	7.64,	-21.33
54.55,	7.64,	-21.33
54.64,	7.45,	-20.00
54.64,	7.45,	-20.00
54.64,	7.45,	-20.00
54.64,	7.45,	-20.00
54.64,	7.45,	-20.00
54.64,	7.45,	-20.00
54.64,	7.45,	-20.00
54.64,	7.45,	-20.00
54.55,	6.09,	-21.33
54.55,	6.09,	-21.33
54.55,	6.09,	-21.33
54.55,	6.09,	-21.33
54.55,	6.09,	-21.33
54.55,	6.09,	-21.33
54.55,	6.09,	-21.33
54.55,	6.09,	-21.33
54.64,	2.36,	-22.65
54.64,	2.36,	-22.65
54.64,	2.36,	-22.65
54.64,	2.36,	-22.65
54.64,	2.36,	-22.65
54.64,	2.36,	-22.65
54.64,	2.36,	-22.65
53.91,	-2.18,	-22.65
53.91,	-2.18,	-22.65
53.91,	-2.18,	-22.65
53.91,	-2.18,	-22.65
53.91,	-2.18,	-22.65
53.91,	-2.18,	-22.65
53.91,	-2.18,	-22.65
53.91,	-2.18,	-22.65
53.18,	-5.82,	-24.08
53.18,	-5.82,	-24.08
53.18,	-5.82,	-24.08
53.18,	-5.82,	-24.08
53.18,	-5.82,	-24.08
53.18,	-5.82,	-24.08
53.18,	-5.82,	-24.08
53.18,	-5.82,	-24.08
52.73,	-10.73,	-24.29
52.73,	-10.73,	-24.29
52.73,	-10.73,	-24.29
52.73,	-10.73,	-24.29
52.73,	-10.73,	-24.29
52.73,	-10.73,	-24.29
52.73,	-10.73,	-24.29
51.73,	-15.82,	-23.57
51.73,	-15.82,	-23.57
51.73,	-15.82,	-23.57
51.73,	-15.82,	-23.57
51.73,	-15.82,	-23.57
51.73,	-15.82,	-23.57
51.73,	-15.82,	-23.57
51.73,	-15.82,	-23.57
50.18,	-21.64,	-23.37
50.18,	-21.64,	-23.37
50.18,	-21.64,	-23.37
50.18,	-21.64,	-23.37
50.18,	-21.64,	-23.37
50.18,	-21.64,	-23.37
50.18,	-21.64,	-23.37
50.18,	-21.64,	-23.37
46.82,	-28.27,	-22.14
46.82,	-28.27,	-22.14
46.82,	-28.27,	-22.14
46.82,	-28.27,	-22.14
46.82,	-28.27,	-22.14
46.82,	-28.27,	-22.14
46.82,	-28.27,	-22.14
41.27,	-36.45,	-17.65
41.27,	-36.45,	-17.65
41.27,	-36.45,	-17.65
41.27,	-36.45,	-17.65
41.27,	-36.45,	-17.65
41.27,	-36.45,	-17.65
41.27,	-36.45,	-17.65
41.27,	-36.45,	-17.65
34.45,	-43.82,	-13.06
34.45,	-43.82,	-13.06
34.45,	-43.82,	-13.06
34.45,	-43.82,	-13.06
34.45,	-43.82,	-13.06
34.45,	-43.82,	-13.06
34.45,	-43.82,	-13.06
34.45,	-43.82,	-13.06
26.82,	-49.73,	-5.41
26.82,	-49.73,	-5.41
26.82,	-49.73,	-5.41
26.82,	-49.73,	-5.41
26.82,	-49.73,	-5.41
26.82,	-49.73,	-5.41
26.82,	-49.73,	-5.41
20.64,	-53.45,	2.55
20.64,	-53.45,	2.55
20.64,	-53.45,	2.55
20.64,	-53.45,	2.55
20.64,	-53.45,	2.55
20.64,	-53.45,	2.55
20.64,	-53.45,	2.55
20.64,	-53.45,	2.55
17.09,	-54.64,	7.86
17.09,	-54.64,	7.86
17.09,	-54.64,	7.86
17.09,	-54.64,	7.86
17.09,	-54.64,	7.86
17.09,	-54.64,	7.86
17.09,	-54.64,	7.86
17.09,	-54.64,	7.86
14.36,	-55.00,	13.47
14.36,	-55.00,	13.47
14.36,	-55.00,	13.47
14.36,	-55.00,	13.47
14.36,	-55.00,	13.47
14.36,	-55.00,	13.47
14.36,	-55.00,	13.47
12.18,	-55.27,	20.20
12.18,	-55.27,	20.20
12.18,	-55.27,	20.20
12.18,	-55.27,	20.20
12.18,	-55.27,	20.20
12.18,	-55.27,	20.20
12.18,	-55.27,	20.20
12.18,	-55.27,	20.20
11.45,	-54.73,	28.88
11.45,	-54.73,	28.88
11.45,	-54.73,	28.88
11.45,	-54.73,	28.88
11.45,	-54.73,	28.88
11.45,	-54.73,	28.88
11.45,	-54.73,	28.88
11.45,	-54.73,	28.88
12.36,	-53.45,	37.14
12.36,	-53.45,	37.14
12.36,	-53.45,	37.14
12.36,	-53.45,	37.14
12.36,	-53.45,	37.14
12.36,	-53.45,	37.14
