Date,Time,Lat,Lon,Course Made Good,Speed Made Good (kts)
6/26/2016,1:7:30,47.59266,-122.38211,217.03,0.44
6/26/2016,1:7:31,47.59265,-122.38211,210.15,0.31
6/26/2016,1:7:32,47.59265,-122.38211,112.40,0.17
6/26/2016,1:7:33,47.59265,-122.38211,155.06,0.13
6/26/2016,1:7:34,47.59265,-122.38211,168.42,0.20
6/26/2016,1:7:35,47.59265,-122.38211,57.34,0.15
6/26/2016,1:7:36,47.59265,-122.38211,52.54,0.56
6/26/2016,1:7:37,47.59265,-122.38211,65.04,0.38
6/26/2016,1:7:38,47.59265,-122.38210,60.80,0.41
6/26/2016,1:7:39,47.59266,-122.38210,51.99,0.61
6/26/2016,1:7:40,47.59265,-122.38210,62.61,0.26
6/26/2016,1:7:41,47.59266,-122.38210,79.17,0.31
6/26/2016,1:7:42,47.59266,-122.38210,58.75,0.22
6/26/2016,1:7:43,47.59266,-122.38209,37.23,0.25
6/26/2016,1:7:44,47.59266,-122.38209,38.98,0.37
6/26/2016,1:7:45,47.59267,-122.38209,65.65,0.19
6/26/2016,1:7:46,47.59267,-122.38209,52.69,0.26
6/26/2016,1:7:47,47.59267,-122.38209,43.80,0.28
6/26/2016,1:7:48,47.59267,-122.38209,42.45,0.14
6/26/2016,1:7:49,47.59267,-122.38209,7.13,0.04
6/26/2016,1:7:50,47.59267,-122.38209,76.60,0.06
6/26/2016,1:7:51,47.59267,-122.38209,107.00,0.18
6/26/2016,1:7:52,47.59267,-122.38209,137.58,0.12
6/26/2016,1:7:53,47.59267,-122.38209,164.48,0.16
6/26/2016,1:7:54,47.59267,-122.38209,154.51,0.25
6/26/2016,1:7:55,47.59267,-122.38209,164.14,0.24
6/26/2016,1:7:56,47.59266,-122.38208,144.11,0.40
6/26/2016,1:7:57,47.59266,-122.38208,127.62,0.41
6/26/2016,1:7:58,47.59266,-122.38208,118.55,0.31
6/26/2016,1:7:59,47.59266,-122.38208,154.79,0.17
6/26/2016,1:8:0,47.59266,-122.38208,145.00,0.21
6/26/2016,1:8:1,47.59266,-122.38208,148.73,0.11
6/26/2016,1:8:2,47.59266,-122.38208,129.11,0.21
6/26/2016,1:8:3,47.59266,-122.38207,128.68,0.31
6/26/2016,1:8:4,47.59266,-122.38207,170.75,0.26
6/26/2016,1:8:5,47.59266,-122.38207,182.64,0.31
6/26/2016,1:8:6,47.59265,-122.38207,180.61,0.39
6/26/2016,1:8:7,47.59265,-122.38207,185.78,0.36
6/26/2016,1:8:8,47.59265,-122.38207,177.60,0.29
6/26/2016,1:8:9,47.59265,-122.38207,163.57,0.26
6/26/2016,1:8:10,47.59265,-122.38207,179.05,0.13
6/26/2016,1:8:11,47.59265,-122.38207,169.99,0.28
6/26/2016,1:8:12,47.59264,-122.38207,170.11,0.32
6/26/2016,1:8:13,47.59264,-122.38207,181.43,0.35
6/26/2016,1:8:14,47.59264,-122.38207,179.20,0.30
6/26/2016,1:8:15,47.59264,-122.38207,182.99,0.33
Max speed is 3.69 knots
